timestamp,Right_Heel,Right_Middle,Right_Top
1734602916.6778865,627,0,591
1734602916.737283,128,44,169
1734602916.8580546,188,77,219
1734602916.9145067,71,353,110
1734602916.9772024,683,581,607
1734602917.03815,0,80,32
1734602917.0970228,0,0,0
1734602917.214128,54,69,90
1734602917.2752013,0,139,5
1734602917.33773,27,73,67
1734602917.455942,2427,1922,0
1734602917.5209186,1149,1072,0
1734602917.5746624,0,800,3690
1734602917.6380901,0,0,3887
1734602917.688767,0,635,3861
1734602917.7602935,28,0,89
1734602917.8161843,113,11,174
1734602917.9406955,0,2,46
1734602918.059932,624,0,623
1734602918.1176114,866,47,756
1734602918.1732726,0,1127,58
1734602918.296751,0,102,0
1734602918.3569694,74,107,133
1734602918.4162004,436,377,451
1734602918.4824023,190,302,251
1734602918.5358477,28,0,128
1734602918.5966897,0,46,19
1734602918.658297,2756,2174,18
1734602918.7123146,2513,1984,3
1734602918.7789752,861,850,0
1734602918.8351908,0,10,3816
1734602918.9568245,0,45,3856
1734602919.0136125,195,100,338
1734602919.0761864,262,171,381
1734602919.121563,0,0,93
1734602919.1940928,85,0,245
1734602919.3166223,144,0,196
1734602919.3771172,1237,686,1168
1734602919.436654,11,263,126
1734602919.4940624,0,0,65
1734602919.5518155,1820,0,1669
1734602919.6152782,80,256,211
1734602919.67968,288,125,351
1734602919.7383072,1168,1127,1035
1734602919.7940428,0,98,49
1734602919.851897,171,295,213
1734602919.9055767,64,178,128
1734602919.9770877,0,172,64
1734602920.0984871,28,143,112
1734602920.156465,0,222,48
1734602920.2182312,0,290,67
1734602920.2784228,0,436,31
1734602920.3229334,0,364,14
1734602920.3914437,0,355,43
1734602920.455485,320,208,401
1734602920.5042784,0,0,197
1734602920.5759878,241,463,570
1734602920.5838103,154,0,277
1734602920.6959758,67,0,169
1734602920.743203,288,0,348
1734602920.8103087,201,50,279
1734602920.9304185,0,959,9
1734602920.986877,1059,1279,925
1734602921.0509968,301,551,333
1734602921.1164136,37,0,110
1734602921.1765792,186,258,266
1734602921.2370217,22,190,151
1734602921.297938,15,37,125
1734602921.354086,0,32,94
1734602921.4203184,0,17,123
1734602921.4764683,0,0,81
1734602921.5408921,0,110,592
1734602921.59805,0,215,3863
1734602921.6566834,0,58,3886
1734602921.71175,0,64,2131
1734602921.7785892,193,0,351
1734602921.838277,0,0,177
1734602921.8965683,5,0,185
1734602921.9614036,1,0,184
1734602922.0187943,0,0,192
1734602922.1982799,1686,0,1573
1734602922.254984,66,0,192
1734602922.3171098,547,659,531
1734602922.4409347,13,0,222
1734602922.4969263,103,261,260
1734602922.6834314,0,88,122
1734602922.7933273,38,96,149
1734602922.8571699,0,99,238
1734602922.9135885,0,155,387
1734602922.9817955,0,525,3859
1734602923.036523,0,11,3856
1734602923.099169,409,396,566
1734602923.2179925,50,0,185
1734602923.2780464,55,24,191
1734602923.33586,16,0,146
1734602923.399707,16,88,65
1734602923.4525476,192,0,240
1734602923.5024698,272,0,326
1734602923.5756505,254,89,320
1734602923.5772038,1305,0,1219
1734602923.694719,160,341,37
1734602923.757998,0,97,0
1734602923.8188078,80,0,113
1734602923.8775377,176,138,185
1734602923.9385283,0,48,0
1734602923.9971147,158,130,181
1734602924.0578132,118,173,173
1734602924.1176524,54,58,115
1734602924.2412028,0,16,70
1734602924.358249,0,211,3883
1734602924.4172852,0,51,3911
1734602924.4734013,905,893,882
1734602924.5403378,0,0,113
1734602924.6563258,110,17,214
1734602924.7188344,6,0,125
1734602924.777341,6,1,102
1734602924.8382277,76,131,144
1734602924.8966088,290,26,366
1734602924.9535985,282,0,427
1734602925.0145214,74,0,304
1734602925.0165272,106,0,288
1734602925.1264482,243,47,256
1734602925.1981082,398,433,374
1734602925.2536263,0,11,0
1734602925.3199158,0,0,0
1734602925.377493,624,596,589
1734602925.4379756,13,63,86
1734602925.496155,48,95,112
1734602925.5572188,114,170,173
1734602925.6182237,47,66,97
1734602925.6754413,0,33,34
1734602925.740541,241,243,1820
1734602925.799526,0,16,3797
1734602925.8545868,0,27,3693
1734602925.9176068,0,0,3841
1734602925.978332,16,0,197
1734602926.03811,26,0,147
1734602926.096571,0,0,113
1734602926.1575053,53,54,193
1734602926.2175572,93,67,210
1734602926.2778368,46,111,160
1734602926.3380244,457,0,509
1734602926.3967862,657,0,656
1734602926.4590921,182,0,197
1734602926.507947,0,752,133
1734602926.5766456,953,638,956
1734602926.6368215,76,304,211
1734602926.690183,0,0,59
1734602926.7582927,456,318,547
1734602926.8775904,0,46,84
1734602926.9309292,134,111,285
1734602926.9983723,112,29,258
1734602927.0582752,0,45,127
1734602927.1119995,0,86,2822
1734602927.1819983,0,0,3685
1734602927.2368019,0,0,3856
1734602927.2963223,0,38,213
1734602927.3569038,41,19,233
1734602927.403223,64,0,342
1734602927.4778116,0,0,98
1734602927.53819,4,20,242
1734602927.6435828,510,0,688
1734602927.7075124,230,7,411
1734602927.7792633,113,64,297
1734602927.8298326,0,148,16
1734602927.8947153,253,176,309
1734602927.9576719,201,525,242
1734602928.0050223,113,435,199
1734602928.0801375,26,176,213
1734602928.1391914,0,46,146
1734602928.1976712,1,122,203
1734602928.252081,2,13,192
1734602928.305954,36,35,235
1734602928.3790016,691,432,0
1734602928.4243078,1261,1041,0
1734602928.4960601,0,44,3791
1734602928.556823,0,0,3707
1734602928.6094587,0,61,3829
1734602928.737927,432,0,575
1734602928.7953007,259,0,402
1734602928.8588355,60,0,259
1734602928.906824,0,0,207
1734602928.9792325,0,0,215
1734602929.1005325,556,52,791
1734602929.1584003,0,0,146
1734602929.2167113,107,369,185
1734602929.2752218,16,445,131
1734602929.3278687,0,0,33
1734602929.396721,0,41,176
1734602929.4489493,169,267,273
1734602929.5160897,78,191,231
1734602929.5168686,0,0,82
1734602929.629358,45,65,126
1734602929.697284,688,507,0
1734602929.7579527,1403,1184,0
1734602929.8128476,0,151,2961
1734602929.938381,437,250,534
1734602929.9924498,198,64,351
1734602930.05589,0,0,111
1734602930.118486,105,65,269
1734602930.1781867,39,126,206
1734602930.2350569,19,151,172
1734602930.2952507,302,0,383
1734602930.3581095,175,16,247
1734602930.4104502,0,0,101
1734602930.4809449,0,46,0
1734602930.5385118,1241,1165,1118
1734602930.657886,0,0,26
1734602930.7757306,458,448,540
1734602930.8272655,0,101,107
1734602930.9008358,0,26,59
1734602931.011804,2213,1776,0
1734602931.077657,1457,1193,0
1734602931.1384118,0,44,3253
1734602931.1947026,0,0,3831
1734602931.2566767,0,0,3890
1734602931.3122163,448,0,678
1734602931.3778417,448,0,651
1734602931.437853,180,0,299
1734602931.4952962,251,43,368
1734602931.558012,0,0,106
1734602931.6126132,0,35,113
1734602931.6759582,0,46,112
1734602931.739072,83,117,232
1734602931.8553352,1620,189,1662
1734602931.9767668,0,256,86
1734602932.035676,0,0,0
1734602932.0922422,261,224,336
1734602932.1549394,0,0,48
1734602932.216632,97,108,199
1734602932.2185562,16,0,131
1734602932.3378196,53,112,165
1734602932.3965688,0,95,113
1734602932.457339,39,172,146
1734602932.5145216,23,315,145
1734602932.575251,0,176,3921
1734602932.691773,0,26,3893
1734602932.7621486,0,2,177
1734602932.8160446,130,25,259
1734602932.8778734,63,35,176
1734602932.9956367,48,0,278
1734602933.0577695,195,0,421
1734602933.1152153,674,0,717
1734602933.1776018,842,0,874
1734602933.2398362,624,272,635
1734602933.296504,0,255,0
1734602933.3567688,112,177,217
1734602933.4155948,151,207,275
1734602933.478061,0,21,105
1734602933.5381687,121,133,245
1734602933.5981822,50,89,176
1734602933.6566496,0,41,68
1734602933.7162519,129,135,227
1734602933.774297,0,63,68
1734602933.776302,65,86,167
1734602933.8957796,1200,1111,0
1734602933.9594345,0,165,3803
1734602934.0182445,0,0,3824
1734602934.078603,0,0,3866
1734602934.1388764,235,0,459
1734602934.1985147,0,0,265
1734602934.256425,16,0,297
1734602934.3790538,0,0,297
1734602934.4383304,137,86,404
1734602934.557308,679,0,692
1734602934.616977,575,0,757
1734602934.6790109,315,129,453
1734602934.7231019,334,403,542
1734602934.8010864,0,0,89
1734602934.8581557,368,277,439
1734602934.917198,0,114,153
1734602934.9774492,0,16,127
1734602935.0304086,49,83,189
1734602935.0948749,1204,947,0
1734602935.1564589,2438,1904,0
1734602935.2779574,0,243,3867
1734602935.3340452,0,93,3719
1734602935.3978982,0,0,3925
1734602935.4539955,145,0,407
1734602935.508987,0,0,209
1734602935.5726318,0,0,175
1734602935.6859825,0,0,194
1734602935.7573137,0,64,208
1734602935.8194075,537,0,643
1734602935.8753448,451,0,588
1734602935.9361238,1156,0,1094
1734602935.9381268,0,304,49
1734602936.0586984,0,549,23
1734602936.1777942,0,41,84
1734602936.2376838,0,117,186
1734602936.2920766,121,176,253
1734602936.3517282,0,42,139
1734602936.4727318,32,121,176
1734602936.5410244,0,90,68
1734602936.592851,0,157,73
1734602936.7154503,0,123,3805
1734602936.7781107,0,0,4000
1734602936.895794,0,0,169
1734602936.9555433,16,0,227
1734602937.0039222,66,0,285
1734602937.0777345,74,0,226
1734602937.1389647,80,104,236
1734602937.1947064,473,0,558
1734602937.2538996,446,0,619
1734602937.3166738,1211,0,1149
1734602937.3759198,601,68,618
1734602937.4375162,503,604,532
1734602937.4935305,0,0,55
1734602937.5514448,411,431,453
1734602937.6735103,0,0,90
1734602937.73814,65,16,171
1734602937.7926118,0,0,36
1734602937.8563607,1863,1662,0
1734602937.9032407,1749,1535,0
1734602937.9804888,0,196,2000
1734602938.0272436,0,0,3840
1734602938.0972428,0,0,201
1734602938.2121856,0,16,119
1734602938.2804172,0,0,247
1734602938.3382378,101,30,367
1734602938.3950872,67,77,334
1734602938.4578328,287,0,475
1734602938.509107,1729,0,1585
1734602938.5754805,0,569,91
1734602938.64033,560,0,605
1734602938.6964664,0,233,19
1734602938.8121681,368,488,375
1734602938.932961,170,138,229
1734602938.9846594,0,0,66
1734602939.0484664,190,112,266
1734602939.1714125,0,74,16
1734602939.2408133,0,644,3684
1734602939.294872,0,0,3904
1734602939.352046,0,147,239
1734602939.476623,25,0,321
1734602939.533678,0,0,270
1734602939.5912507,48,0,336
1734602939.66099,0,0,215
1734602939.7132125,64,64,304
1734602939.7769446,5,40,268
1734602939.8999746,1559,0,1520
1734602939.959509,0,181,100
1734602940.076174,0,455,16
1734602940.1303833,85,758,146
1734602940.1958363,306,368,352
1734602940.2480834,115,315,214
1734602940.3205938,76,0,234
1734602940.3752768,32,0,240
1734602940.4409592,0,85,146
1734602940.4981024,0,0,142
1734602940.549046,95,1,281
1734602940.6804025,0,0,803
1734602940.7315423,0,0,3843
1734602940.7955248,0,0,3839
1734602940.8561962,139,4,457
1734602940.9055102,306,0,539
1734602940.9770124,137,0,348
1734602941.0356128,99,16,317
1734602941.0972729,29,0,228
1734602941.2173514,0,0,144
1734602941.2767282,141,0,273
1734602941.334854,527,358,547
1734602941.384953,0,844,59
1734602941.4561622,291,798,363
1734602941.5179691,0,560,115
1734602941.5767653,0,193,86
1734602941.632984,506,386,647
1734602941.6952055,0,0,146
1734602941.7481124,14,0,226
1734602941.8167033,0,26,199
1734602941.8770792,0,89,134
1734602941.9975421,368,0,449
1734602942.1213696,0,384,3680
1734602942.1785676,0,0,3803
1734602942.298088,182,0,414
1734602942.3500118,136,0,366
1734602942.4073925,67,10,304
1734602942.5388622,0,111,102
1734602942.6581511,0,34,113
1734602942.7146916,208,499,314
1734602942.7907832,0,471,163
1734602942.834586,0,0,167
1734602942.8388076,37,193,203
1734602942.9557965,0,422,56
1734602943.017524,432,390,506
1734602943.07778,107,34,224
1734602943.13527,0,0,128
1734602943.195431,311,27,400
1734602943.2581325,0,76,52
1734602943.3756537,0,0,70
1734602943.43472,0,16,143
1734602943.5575612,157,0,379
1734602943.6127338,175,0,368
1734602943.7900624,0,17,211
1734602943.8561742,0,27,186
1734602943.978932,0,0,152
1734602944.0247655,0,91,144
1734602944.0957494,0,142,162
1734602944.145661,0,80,206
1734602944.2910209,0,213,0
1734602944.3879786,0,144,47
1734602944.452623,274,352,349
1734602944.5801957,0,0,104
1734602944.6962624,121,0,235
1734602944.750665,277,0,342
1734602944.8802042,1,0,3052
1734602944.9283469,0,614,3616
1734602945.0010233,0,0,165
1734602945.0570285,132,16,372
1734602945.1064785,240,0,395
1734602945.2252533,0,0,167
1734602945.2972665,449,0,525
1734602945.3538373,265,0,418
1734602945.40648,59,18,236
1734602945.4780571,16,10,144
1734602945.5342376,0,102,16
1734602945.5968566,0,183,63
1734602945.718824,0,256,17
1734602945.8375227,0,237,105
1734602945.9537053,0,65,81
1734602946.0101485,19,6,142
1734602946.1249845,151,41,289
1734602946.1929035,113,71,224
1734602946.2419527,97,128,222
1734602946.3201873,0,0,121
1734602946.4322233,0,0,129
1734602946.5465646,57,19,176
1734602946.615833,54,41,181
1734602946.6778097,74,39,195
1734602946.737893,95,47,206
1734602946.797731,115,50,235
1734602946.914889,0,123,0
1734602947.0327706,0,0,40
1734602947.0959547,394,259,432
1734602947.2790887,0,86,69
1734602947.3403695,0,96,57
1734602947.3955874,46,48,129
1734602947.516013,109,54,179
1734602947.5795798,131,56,189
1734602947.6265213,129,42,191
1734602947.766669,0,656,3365
1734602947.767325,294,306,451
1734602947.8764875,42,31,290
1734602947.9232821,275,0,432
1734602948.0068822,0,0,96
1734602948.1125624,0,120,83
1734602948.229653,191,0,276
1734602948.298207,1261,0,1298
1734602948.3563025,0,272,27
1734602948.4121332,0,291,22
1734602948.4744658,1001,757,923
1734602948.5232413,133,205,257
1734602948.6010854,0,99,60
1734602948.6573212,0,237,30
1734602948.711059,65,210,182
1734602948.8378444,32,0,159
1734602948.8973086,246,0,336
1734602949.0205357,0,403,3813
1734602949.1345582,0,0,3839
1734602949.2026577,192,0,343
1734602949.3201363,0,0,38
1734602949.4307482,96,4,207
1734602949.4995613,64,0,190
1734602949.6746733,0,0,95
1734602949.7319145,125,0,299
1734602949.7965713,0,677,101
1734602949.9253259,123,0,256
1734602950.0381222,0,17,41
1734602950.0926633,0,95,39
1734602950.1601222,0,193,24
1734602950.214134,0,82,108
1734602950.3932686,0,26,56
1734602950.5156693,217,0,511
1734602950.5799308,400,0,503
1734602950.63801,405,25,449
1734602950.755681,206,16,337
1734602950.8123279,0,53,6
1734602950.92811,159,0,279
1734602951.004129,0,911,41
1734602951.1198256,0,337,10
1734602951.1758504,0,0,0
1734602951.2381468,898,479,848
1734602951.2976263,80,165,160
1734602951.3536491,211,208,255
1734602951.4138613,0,240,0
1734602951.5297058,0,240,11
1734602951.6646628,47,0,169
1734602951.7037988,47,0,176
1734602951.8419743,242,35,0
1734602951.896959,582,464,731
1734602952.0086527,384,179,510
1734602952.078105,0,8,73
1734602952.2000413,0,64,75
1734602952.25686,66,130,187
1734602952.3813248,80,5,197
1734602952.5021915,0,1424,122
1734602952.5578926,707,279,693
1734602952.6795566,264,135,330
1734602952.796205,0,240,0
1734602952.855219,0,210,0
1734602952.9132233,0,228,15
1734602952.9829848,0,0,80
1734602953.0365384,307,2,339
1734602953.0850196,2226,1461,0
1734602953.1566906,0,0,3696
1734602953.2181273,0,0,3794
1734602953.3404386,187,128,343
1734602953.3968668,0,0,33
1734602953.457142,0,52,83
1734602953.5166667,0,114,84
1734602953.5787113,18,77,115
1734602953.6283247,161,48,235
1734602953.697689,266,89,340
1734602953.7569358,202,90,294
1734602953.8766656,301,90,496
1734602953.938577,37,0,210
1734602953.9886975,221,48,323
1734602954.056566,0,0,65
1734602954.1170738,0,268,45
1734602954.1744747,0,337,66
1734602954.229286,162,126,265
1734602954.2980895,176,112,235
1734602954.3540003,2973,2193,25
1734602954.5421808,0,33,666
1734602954.590383,0,0,3643
1734602954.6514647,0,0,3839
1734602954.7790666,50,0,192
1734602954.827248,48,0,160
1734602954.8932142,0,0,128
1734602954.959443,1,28,133
1734602955.0160174,49,123,167
1734602955.1323025,48,0,154
1734602955.1951625,272,0,304
1734602955.251151,155,0,233
1734602955.3235462,544,381,619
1734602955.3753395,705,811,763
1734602955.436361,0,179,80
1734602955.4929116,0,219,15
1734602955.5528932,0,226,0
1734602955.6170762,0,59,89
1734602955.7360666,0,50,84
1734602955.7962377,197,75,242
1734602955.861588,1530,1363,0
1734602955.9089108,192,224,198
1734602955.976466,0,0,1246
1734602956.0382547,0,0,3883
1734602956.0869355,1470,1283,1501
1734602956.1510377,74,0,208
1734602956.2104034,151,0,274
1734602956.2763093,74,0,206
1734602956.3388762,99,22,203
1734602956.3968694,65,0,166
1734602956.4558027,268,0,309
1734602956.5092595,299,0,336
1734602956.5784383,119,304,229
1734602956.580442,0,117,27
1734602956.696122,861,867,821
1734602956.755691,0,189,0
1734602956.809373,0,160,44
1734602956.8801963,101,210,180
1734602957.0545628,0,144,87
1734602957.1057193,97,150,170
1734602957.1892252,0,112,1
1734602957.2379506,85,284,17
1734602957.2975302,0,146,1195
1734602957.3568823,0,110,3750
1734602957.418003,0,0,118
1734602957.535104,32,0,343
1734602957.6015017,0,7,144
1734602957.656606,44,13,169
1734602957.716949,0,66,54
1734602957.777461,285,0,342
1734602957.8236191,258,0,366
1734602957.8983023,2224,0,1969
1734602957.9556406,0,768,59
1734602958.017775,448,395,453
1734602958.078213,527,419,530
1734602958.1307566,0,0,7
1734602958.1974585,406,334,438
1734602958.257229,153,108,246
1734602958.3162012,3,0,151
1734602958.3777,0,91,148
1734602958.4367812,0,103,91
1734602958.438123,0,85,144
1734602958.4957132,15,79,190
1734602958.603673,1132,970,0
1734602958.680813,0,14,3734
1734602958.7348433,0,778,3658
1734602958.7952056,0,0,3887
1734602958.858166,240,48,419
1734602958.9099426,0,0,188
1734602958.9736652,93,42,269
1734602959.0341866,146,102,333
1734602959.0978165,0,25,120
1734602959.1456826,0,18,78
1734602959.217348,0,128,112
1734602959.27452,403,0,574
1734602959.3401299,1305,0,1280
1734602959.3955834,0,976,103
1734602959.5118673,0,0,99
1734602959.6236753,166,40,299
1734602959.6978357,128,26,288
1734602959.7437718,0,159,85
1734602959.815018,2080,1723,0
1734602959.941298,2486,1902,0
1734602959.9956262,1291,1129,0
1734602960.0581515,0,253,3859
1734602960.103507,0,21,3847
1734602960.1781394,0,0,3849
1734602960.2345965,119,29,304
1734602960.2959745,353,112,471
1734602960.3570373,270,54,372
1734602960.406895,37,0,186
1734602960.5208573,0,146,43
1734602960.5964139,510,0,576
1734602960.658496,0,910,109
1734602960.7043025,166,122,251
1734602960.7762043,0,197,77
1734602960.8295324,0,95,7
1734602960.8995566,0,0,6
1734602960.9590383,342,310,403
1734602961.0788748,0,26,48
1734602961.1380916,91,227,189
1734602961.197626,63,95,169
1734602961.254006,0,48,113
1734602961.3161879,0,192,144
1734602961.438152,0,62,3863
1734602961.497243,0,0,4080
1734602961.5556166,0,98,188
1734602961.6128848,22,0,164
1734602961.729827,0,71,122
1734602961.8569305,368,0,414
1734602961.91843,326,19,391
1734602962.0423243,0,50,36
1734602962.0976331,0,98,91
1734602962.1581619,1072,1129,976
1734602962.2181041,0,144,102
1734602962.2793517,0,0,27
1734602962.3373814,239,344,361
1734602962.3964543,0,47,81
1734602962.456917,1935,1580,0
1734602962.5130677,2393,2080,15
1734602962.6452503,1066,912,0
1734602962.7572746,0,0,3852
1734602962.8062797,0,0,4030
1734602962.875971,0,176,458
1734602962.9349587,0,48,243
1734602963.004382,43,70,256
1734602963.0535989,38,0,206
1734602963.1203303,0,7,48
1734602963.1766481,343,0,403
1734602963.2374353,89,0,201
1734602963.2945635,26,0,170
1734602963.297548,1535,0,1617
1734602963.3558962,0,825,70
1734602963.476758,291,630,342
1734602963.5382712,0,87,5
1734602963.5924294,400,417,429
1734602963.6532803,52,84,121
1734602963.7176883,150,77,195
1734602963.7781138,93,128,151
1734602963.8382003,0,85,51
1734602963.8983457,865,759,0
1734602963.9560366,0,145,1104
1734602964.0172458,0,146,3509
1734602964.0773804,0,0,3881
1734602964.1363053,376,0,527
1734602964.1883652,386,0,538
1734602964.255612,300,0,373
1734602964.3170006,165,0,307
1734602964.3783877,237,95,381
1734602964.4329891,0,31,87
1734602964.498094,144,0,238
1734602964.5573678,289,0,464
1734602964.617458,0,1023,156
1734602964.6774817,400,336,428
1734602964.7317019,0,376,0
1734602964.8597546,81,127,146
1734602964.9173186,111,195,176
1734602964.9784126,0,110,213
1734602965.0360432,0,125,180
1734602965.0985363,0,81,210
1734602965.1561062,1,37,243
1734602965.2155547,0,62,196
1734602965.2779832,0,123,3037
1734602965.3377414,0,81,3779
1734602965.3975594,0,0,3851
1734602965.4434106,0,637,3827
1734602965.5181272,256,0,492
1734602965.577175,208,0,343
1734602965.6374762,361,196,490
1734602965.6976378,121,0,273
1734602965.7562022,0,13,134
1734602965.8174489,208,0,322
1734602965.8764768,240,50,338
1734602965.9371235,0,582,390
1734602965.997338,0,181,65
1734602966.0579576,0,541,35
1734602966.1182778,190,661,251
1734602966.1780126,0,145,86
1734602966.2382226,60,45,175
1734602966.2953856,0,0,82
1734602966.3573964,160,162,279
1734602966.3605282,35,0,125
1734602966.479345,0,0,76
1734602966.538567,446,365,0
1734602966.5958118,0,102,2378
1734602966.6573877,0,0,3847
1734602966.716299,0,0,3894
1734602966.7799401,353,0,409
1734602966.828006,97,7,237
1734602966.90105,43,0,155
1734602967.0180993,0,65,94
1734602967.077782,86,48,143
1734602967.137575,548,0,560
1734602967.188323,1667,0,1531
1734602967.2566643,0,1862,197
1734602967.3176184,367,420,391
1734602967.3778813,0,124,27
1734602967.4387014,86,158,157
1734602967.4969547,144,144,282
1734602967.5458808,0,35,153
1734602967.6038547,251,138,367
1734602967.6764123,0,101,80
1734602967.7323718,61,114,240
1734602967.7961466,11,67,174
1734602967.857593,375,448,2
1734602967.9180942,0,7,3328
1734602967.97595,0,106,3786
1734602968.0392828,0,139,378
1734602968.0977387,115,0,256
1734602968.1571398,208,0,351
1734602968.2165432,282,176,285
1734602968.2768052,156,0,302
1734602968.3344748,0,45,84
1734602968.397144,48,43,125
1734602968.4578104,368,0,429
1734602968.5162215,1038,14,935
1734602968.578084,0,578,9
1734602968.6348724,35,112,125
1734602968.6998906,93,690,193
1734602968.758773,0,16,12
1734602968.8169103,385,400,433
1734602968.8771305,149,154,217
1734602968.998369,131,174,206
1734602969.0580378,0,128,50
1734602969.1159322,0,174,58
1734602969.1780386,0,200,1136
1734602969.2265725,0,231,3364
1734602969.2952359,0,0,3933
1734602969.3553674,34,0,231
1734602969.4178753,381,0,431
1734602969.477379,274,0,343
1734602969.5318284,0,0,115
1734602969.5983152,135,26,219
1734602969.6569612,43,0,143
1734602969.7163885,490,0,511
1734602969.7769823,1323,0,1239
1734602969.8373892,0,695,12
1734602969.8973396,1273,845,1168
1734602969.95797,0,125,0
1734602970.0050073,0,122,0
1734602970.0755525,0,0,0
1734602970.0770748,178,344,240
1734602970.1955092,272,305,347
1734602970.3216586,0,0,57
1734602970.377668,0,81,103
1734602970.4237673,0,153,2924
1734602970.494122,0,943,3141
1734602970.5555508,0,240,3823
1734602970.6148696,0,250,3811
1734602970.6818588,0,459,3724
1734602970.7959206,254,81,312
1734602970.9206507,16,73,73
1734602970.9788153,139,0,155
1734602971.0378344,704,0,624
1734602971.0981495,1744,0,1470
1734602971.1554453,182,0,142
1734602971.218912,1297,752,1137
1734602971.2767968,321,293,343
1734602971.3377883,0,0,0
1734602971.3976538,321,437,346
1734602971.4577723,212,366,249
1734602971.517501,0,0,71
1734602971.576837,1535,1392,0
1734602971.638236,2633,2271,33
1734602971.6966498,97,173,51
1734602971.7528968,0,141,3706
1734602971.8174467,0,314,3828
1734602971.8740535,0,337,3843
1734602971.9968956,0,126,161
1734602972.0590932,0,16,64
1734602972.1172917,87,22,207
1734602972.1799414,27,0,137
1734602972.2361846,208,36,284
1734602972.2975385,171,107,241
1734602972.357687,0,86,75
1734602972.4161284,101,53,178
1734602972.4765575,151,0,225
1734602972.5338717,0,215,190
1734602972.5962036,1426,321,1299
1734602972.6562042,0,572,0
1734602972.7178338,224,464,214
1734602972.8337924,0,171,0
1734602972.898287,1,101,77
1734602973.0175178,18,155,107
1734602973.0788484,0,186,1556
1734602973.1364946,0,277,3722
1734602973.19876,0,17,3859
1734602973.2568474,0,0,3991
1734602973.3173048,100,0,249
1734602973.3774834,34,0,99
1734602973.4363866,203,0,267
1734602973.5484724,61,0,205
1734602973.625071,16,0,115
1734602973.6768022,671,0,640
1734602973.737987,1066,0,965
1734602973.7973814,0,38,64
1734602973.9174953,0,336,0
1734602973.9750578,869,842,775
1734602974.0376549,0,19,53
1734602974.0962539,0,118,87
1734602974.1559186,285,382,308
1734602974.2223809,0,7,10
1734602974.2750924,0,1,0
1734602974.3365467,0,57,48
1734602974.3872368,0,85,105
1734602974.4508417,0,786,3839
1734602974.5063348,0,95,3813
1734602974.6370373,0,31,161
1734602974.6903822,87,1,190
1734602974.7469296,0,0,82
1734602974.8144982,152,83,242
1734602974.8724363,80,61,164
1734602974.934223,0,148,55
1734602974.995905,96,0,171
1734602975.0478778,254,67,304
1734602975.1172163,1007,0,939
1734602975.1785429,0,211,3
1734602975.2343242,744,554,703
1734602975.2929633,145,285,228
1734602975.3515975,0,0,0
1734602975.4156065,128,272,192
1734602975.5253124,42,192,109
1734602975.6523688,0,172,16
1734602975.7093308,0,177,67
1734602975.7779987,0,303,3735
1734602975.8899715,0,960,3622
1734602975.9498446,0,39,3921
1734602976.0169036,240,0,382
1734602976.0762873,180,0,238
1734602976.136855,30,0,175
1734602976.1972802,160,0,241
1734602976.2520084,295,130,345
1734602976.3140259,149,58,226
1734602976.436981,574,0,541
1734602976.49407,164,235,225
1734602976.542476,0,494,80
1734602976.6147938,0,0,63
1734602976.6753418,167,0,242
1734602976.735019,191,241,251
1734602976.798202,198,156,257
1734602976.8469272,112,0,193
1734602976.976865,0,37,99
1734602977.0367913,15,80,136
1734602977.0981472,0,114,76
1734602977.1564791,0,332,30
1734602977.216783,0,624,119
1734602977.3380373,0,90,107
1734602977.3981707,16,37,128
1734602977.4574425,50,3,174
1734602977.510682,80,0,202
1734602977.6874866,203,0,333
1734602977.8098342,73,0,208
1734602977.8804386,158,41,131
1734602978.0011764,0,0,1414
1734602978.121739,45,41,98
1734602978.1716795,0,13,64
1734602978.2287707,170,182,208
1734602978.3014877,178,281,0
1734602978.3566182,46,213,68
1734602978.418944,64,187,103
1734602978.4760783,0,125,39
1734602978.5301356,0,270,0
1734602978.6582258,0,337,29
1734602978.7163126,37,241,110
1734602978.7748854,176,148,222
1734602978.8384552,224,79,284
1734602978.887366,239,0,567
1734602978.9582403,34,0,144
1734602979.01517,0,0,101
1734602979.0751545,82,0,109
1734602979.1375837,13,0,35
1734602979.1958373,151,44,80
1734602979.3127217,183,109,96
1734602979.378777,162,70,107
1734602979.4332974,7,0,0
1734602979.5574646,637,510,383
1734602979.6175084,633,523,432
1734602979.678277,192,0,111
1734602979.7375412,48,0,0
1734602979.7877054,118,179,52
1734602979.8493721,87,113,23
1734602979.9137135,64,139,16
1734602979.977232,7,79,0
1734602980.035079,81,139,33
1734602980.0953925,73,158,37
1734602980.1546621,114,201,67
1734602980.2190065,4,85,0
1734602980.2778635,34,105,16
1734602980.3368025,60,150,43
1734602980.3951254,176,194,144
1734602980.4509964,0,0,3738
1734602980.5162902,139,0,186
1734602980.5713027,132,0,138
1734602980.6264284,86,15,103
1734602980.6975274,1019,618,886
1734602980.8186598,37,0,78
1734602980.8779027,0,0,27
1734602980.9299688,86,34,106
1734602980.9958746,81,43,99
1734602981.0439444,208,37,198
1734602981.1167355,85,0,112
1734602981.2364142,0,0,0
1734602981.2961662,291,0,299
1734602981.3564718,201,0,263
1734602981.4171724,0,709,64
1734602981.4766738,603,241,562
1734602981.527804,0,0,0
1734602981.5945137,210,246,45
1734602981.6522062,76,131,0
1734602981.7170262,99,118,0
